protein,size,pct,ipct
Q9UL36,1845,0.4682926829268293,0.15555555555555556
A6NNJ1,464,0.6551724137931034,0.3146551724137931
Q8N912,160,0.175,0.4625
Q3SY52,487,0.36344969199178645,0.11088295687885011
Q9BWU0,796,0.36432160804020103,0.23241206030150754
Q8ND90,353,0.042492917847025496,0.17563739376770537
Q495Y8,402,0.4577114427860697,0.19900497512437812
Q9BZP6,476,0.018907563025210083,0.1092436974789916
Q13564,534,0.0,0.0
A0A1B0GVM6,126,0.19047619047619047,0.7063492063492064
Q5T9Z0,273,0.08424908424908426,0.23809523809523808
Q9H467,287,0.13937282229965156,0.3519163763066202
Q9UPR5,921,0.11183496199782844,0.19001085776330076
Q8IYH5,903,0.5769656699889258,0.20376522702104097
Q8TCD6,241,0.0,0.0
Q15329,346,0.17630057803468208,0.33236994219653176
P31785,369,0.1978319783197832,0.2086720867208672
Q08623,228,0.0,0.0
O00463,557,0.03590664272890485,0.09515260323159784
Q9BSR8,244,0.13524590163934427,0.3442622950819672
A8MT66,165,0.36363636363636365,0.6363636363636364
A6NFU8,196,0.07653061224489796,0.10714285714285714
O60635,241,0.0,0.14937759336099585
Q9HBM1,224,0.0,0.0
Q16610,540,0.3277777777777778,0.11851851851851852
Q6ECI4,717,0.23570432357043236,0.08786610878661087
A1A5B4,782,0.0741687979539642,0.10485933503836317
Q9BZM2,168,0.0,0.011904761904761904
Q6ZVT0,673,0.3774145616641902,0.11292719167904904
P22307,547,0.007312614259597806,0.07312614259597806
P34925,607,0.1614497528830313,0.1301482701812191
Q10589,180,0.05,0.2722222222222222
Q9BQL6,677,0.07828655834564253,0.22304283604135894
Q86YW0,608,0.011513157894736841,0.05592105263157895
Q9Y580,266,0.41729323308270677,0.2894736842105263
Q96DC8,303,0.0858085808580858,0.0594059405940594
Q6J9G0,422,0.07109004739336493,0.13270142180094788
Q9C0A0,1308,0.06574923547400612,0.11850152905198777
Q6UWY2,283,0.02120141342756184,0.10247349823321555
Q5VWM6,474,0.07383966244725738,0.1729957805907173
Q9H9T3,547,0.0,0.018281535648994516
Q494W8,412,0.22330097087378642,0.14805825242718446
Q86TC9,1320,0.5643939393939394,0.13484848484848486
Q14641,139,0.6762589928057554,0.3237410071942446
Q9Y2D1,282,0.2375886524822695,0.4574468085106383
Q96KS9,214,0.205607476635514,0.4485981308411215
Q8N8E3,955,0.15602094240837697,0.17172774869109947
O15049,544,0.4338235294117647,0.22058823529411764
Q8IWB6,1497,0.6212424849699398,0.09485637942551771
Q8NGN5,311,0.0,0.08681672025723473
Q9H987,977,0.6448311156601843,0.24667349027635618
Q8NGZ3,307,0.003257328990228013,0.11726384364820847
P14867,456,0.11403508771929824,0.15789473684210525
Q9Y2B0,182,0.0,0.04945054945054945
Q8N8A2,993,0.02014098690835851,0.06042296072507553
Q9UBX0,185,0.20540540540540542,0.2864864864864865
Q16048,86,0.18604651162790697,0.813953488372093
P81172,84,0.3333333333333333,0.35714285714285715
O95998,194,0.1134020618556701,0.3556701030927835
Q8WUM4,868,0.1532258064516129,0.04723502304147465
P55197,1068,0.7106741573033708,0.10767790262172285
Q9BUR4,548,0.29744525547445255,0.10583941605839416
A8MV81,97,0.10309278350515463,0.8762886597938144
Q5VZR2,741,0.6774628879892037,0.14979757085020243
A0A0J9YX35,117,0.0,0.0
Q9UMQ6,739,0.036535859269282815,0.017591339648173207
Q86YB8,467,0.13276231263383298,0.20770877944325483
Q16549,785,0.1681528662420382,0.049681528662420385
Q9BYX7,375,0.0,0.0
Q9UHQ7,104,0.21153846153846154,0.18269230769230768
Q9UKZ1,510,0.12156862745098039,0.16666666666666666
Q16254,413,0.3171912832929782,0.23728813559322035
Q9BXC1,333,0.021021021021021023,0.13513513513513514
Q9C093,1822,0.18880351262349068,0.27552140504939626
Q96PY6,1258,0.4538950715421304,0.20985691573926868
Q6UWU2,654,0.05198776758409786,0.05963302752293578
A8MYP8,253,0.015810276679841896,0.2608695652173913
Q8N9V3,476,0.0063025210084033615,0.07352941176470588
Q6ICH7,369,0.15718157181571815,0.12466124661246612
Q9H1L0,117,0.29914529914529914,0.6837606837606838
Q8N3X1,1017,0.5712881022615536,0.23500491642084562
P30872,391,0.1867007672634271,0.1278772378516624
Q9P278,1114,0.4829443447037702,0.18043087971274685
Q9BQA1,342,0.008771929824561403,0.07309941520467836
Q9NQS7,918,0.4596949891067538,0.2298474945533769
Q3ZCV2,418,0.10047846889952153,0.6818181818181818
Q5JS54,123,0.0,0.06504065040650407
Q9BXA5,334,0.0,0.06287425149700598
Q6DKK2,380,0.19473684210526315,0.04736842105263158
O14990,202,0.21287128712871287,0.5841584158415841
Q9UID3,782,0.09335038363171355,0.0741687979539642
Q5C9Z4,860,0.2802325581395349,0.1697674418604651
Q14449,540,0.20555555555555555,0.14629629629629629
Q6ZVS7,135,0.0,0.1925925925925926
Q5J5C9,76,0.0,0.02631578947368421
P61916,151,0.0,0.013245033112582781
Q7Z570,1209,0.7750206782464847,0.14309346567411083
O43861,1147,0.0993897122929381,0.10985178727114212
P0DJG4,465,0.3827956989247312,0.21935483870967742
Q96L96,1907,0.6948085998951232,0.1059255374934452
Q9NT99,713,0.33099579242636745,0.10238429172510519
Q8WUK0,201,0.0,0.009950248756218905
P63124,156,0.0,0.01282051282051282
Q9GZP8,106,0.03773584905660377,0.9622641509433962
Q99584,98,0.0,0.02040816326530612
Q9P2B7,532,0.40225563909774437,0.4642857142857143
P14373,513,0.03898635477582846,0.10136452241715399
Q9BUN1,341,0.5102639296187683,0.25219941348973607
Q8TEV8,140,0.8571428571428571,0.14285714285714285
Q8TCT1,267,0.026217228464419477,0.0599250936329588
Q86Y39,141,0.0,0.0070921985815602835
Q6QHF9,511,0.0,0.03522504892367906
Q96LI6,401,0.5411471321695761,0.19201995012468828
Q8TDX6,532,0.03007518796992481,0.12218045112781954
Q96A37,237,0.05907172995780591,0.05063291139240506
Q2I0M5,234,0.07264957264957266,0.32051282051282054
Q92527,254,0.051181102362204724,0.1732283464566929
Q9BYH1,1024,0.3154296875,0.0732421875
P42658,865,0.10867052023121387,0.03468208092485549
A6NCS6,295,0.3593220338983051,0.21694915254237288
Q9H741,205,0.01951219512195122,0.2
Q9UBY0,812,0.31403940886699505,0.15886699507389163
A6NJQ4,464,0.6530172413793104,0.3146551724137931
Q9UL52,423,0.0,0.03309692671394799
Q6ZP65,573,0.24607329842931938,0.19197207678883071
Q13740,583,0.07890222984562607,0.11492281303602059
O60443,496,0.10080645161290322,0.23790322580645162
Q7Z6B7,1085,0.2820276497695853,0.17050691244239632
Q2I0M4,334,0.08383233532934131,0.18263473053892215
Q03252,620,0.19032258064516128,0.15483870967741936
Q8TCC3,161,0.11180124223602485,0.09316770186335403
Q96PT3,197,0.22842639593908629,0.2131979695431472
Q99750,246,0.5975609756097561,0.4024390243902439
A6NKC0,464,0.6379310344827587,0.3275862068965517
Q14714,243,0.2345679012345679,0.13580246913580246
Q96ES6,412,0.0,0.0024271844660194173
A0A1B0GVB3,256,0.22265625,0.4140625
P29377,79,0.0,0.012658227848101266
Q7Z5P4,300,0.0,0.01
Q86YC2,1186,0.6096121416526138,0.08263069139966273
P09105,142,0.0,0.0
O14924,1447,0.5798203178991016,0.15272978576364893
Q9Y4K1,1723,0.5856065002901916,0.0522344747533372
Q7Z6J9,526,0.19961977186311788,0.08365019011406843
Q9ULK6,438,0.24429223744292236,0.0502283105022831
Q8NH18,312,0.003205128205128205,0.16346153846153846
P01732,235,0.09361702127659574,0.30638297872340425
Q5JV73,1810,0.6198895027624309,0.11767955801104972
P51679,360,0.12222222222222222,0.12222222222222222
Q9P1D8,64,0.0625,0.4375
P51878,434,0.2511520737327189,0.2488479262672811
Q6P3R8,708,0.4406779661016949,0.23022598870056496
Q9NR71,780,0.06282051282051282,0.06025641025641026
Q9P016,225,0.17333333333333334,0.06222222222222222
Q9BV68,311,0.3440514469453376,0.4340836012861736
P59826,476,0.037815126050420166,0.13025210084033614
Q969Q0,106,0.0,0.0
Q96S90,227,0.2290748898678414,0.5506607929515418
Q9BZ76,1288,0.059006211180124224,0.15217391304347827
Q2YD98,709,0.16643159379407615,0.25105782792665726
P52948,1817,0.507429829389103,0.1309851403412218
O60271,1321,0.36109008327024983,0.2634367903103709
Q8WXF1,523,0.35372848948374763,0.10133843212237094
P01817,119,0.0,0.008403361344537815
Q66PJ3,421,0.4679334916864608,0.47980997624703087
O00330,501,0.17564870259481039,0.18163672654690619
Q9BZ72,1349,0.32616753150481836,0.16604892512972572
Q9BY32,194,0.0,0.0
Q6F5E8,1435,0.3979094076655052,0.16794425087108014
O94956,709,0.12129760225669958,0.2059238363892807
Q02930,508,0.5,0.3405511811023622
P53816,162,0.2222222222222222,0.3148148148148148
P53004,296,0.0,0.0033783783783783786
Q86UE6,522,0.17049808429118773,0.20689655172413793
O15539,181,0.07734806629834254,0.20441988950276244
Q15878,2313,0.3895373973194985,0.1880674448767834
Q711Q0,1435,0.837630662020906,0.14146341463414633
O95153,1857,0.5035002692514808,0.16370490037695207
Q16594,264,0.3446969696969697,0.23106060606060605
P0C864,163,0.4785276073619632,0.5214723926380368
Q5SWH9,247,0.17408906882591094,0.1902834008097166
Q9NS85,328,0.08536585365853659,0.1402439024390244
Q9BT25,410,0.33658536585365856,0.2146341463414634
A6NJJ6,358,0.2430167597765363,0.15083798882681565
O60481,467,0.5995717344753747,0.17130620985010706
Q9H0N5,130,0.05384615384615385,0.18461538461538463
Q969J5,263,0.11406844106463879,0.19011406844106463
P12532,417,0.06954436450839328,0.03836930455635491
A7E2S9,258,0.12403100775193798,0.23255813953488372
A0A2R8YEV3,307,0.0,0.016286644951140065
Q8TD23,568,0.1954225352112676,0.19014084507042253
Q96M27,445,0.3393258426966292,0.23820224719101124
Q9NZQ3,722,0.25761772853185594,0.04709141274238227
Q99865,258,0.13178294573643412,0.17054263565891473
P01833,764,0.19240837696335078,0.11387434554973822
Q08AD1,1489,0.5453324378777703,0.15043653458697112
Q6PJ69,517,0.0425531914893617,0.15087040618955513
Q9Y466,385,0.19220779220779222,0.12207792207792208
Q8IXT5,1001,0.5194805194805194,0.13186813186813187
A6NMY6,339,0.0058997050147492625,0.05309734513274336
P57727,454,0.06167400881057269,0.05066079295154185
P78423,397,0.6020151133501259,0.1712846347607053
Q9H772,168,0.08333333333333333,0.2916666666666667
O95158,308,0.39285714285714285,0.2597402597402597
B7ZW38,293,0.11945392491467577,0.5597269624573379
Q5T089,497,0.2414486921529175,0.2454728370221328
Q2M3R5,365,0.14246575342465753,0.038356164383561646
Q7RTT5,188,0.13829787234042554,0.5319148936170213
O60882,483,0.07660455486542443,0.15942028985507245
Q9Y5W5,379,0.14511873350923482,0.0870712401055409
Q19AV6,140,0.0,0.03571428571428571
Q9BQ13,255,0.047058823529411764,0.06274509803921569
Q9Y5H7,936,0.25213675213675213,0.08012820512820513
Q9UL58,517,0.5029013539651838,0.27079303675048355
O94880,888,0.38400900900900903,0.25225225225225223
Q96AD5,504,0.27380952380952384,0.13690476190476192
Q96HA8,205,0.0,0.04390243902439024
Q86U90,279,0.14336917562724014,0.06093189964157706
Q93099,445,0.0,0.0022471910112359553
Q9BWP8,271,0.11808118081180811,0.2730627306273063
Q8NGW6,343,0.0728862973760933,0.04081632653061224
Q96PD4,163,0.03680981595092025,0.12883435582822086
O75689,374,0.0,0.00267379679144385
Q99497,189,0.0,0.0
Q96M63,670,0.282089552238806,0.15074626865671642
O75150,1001,0.1928071928071928,0.18681318681318682
O00299,241,0.0,0.004149377593360996
Q9BXR0,403,0.0,0.02481389578163772
P62316,118,0.0,0.00847457627118644
P20273,847,0.16883116883116883,0.04604486422668241
Q2TAC2,915,0.2896174863387978,0.18360655737704917
Q8WUE5,264,0.17803030303030304,0.24621212121212122
Q14162,830,0.45542168674698796,0.06626506024096386
Q06432,222,0.02702702702702703,0.2972972972972973
Q2QD12,228,0.0,0.0
Q96A11,431,0.06728538283062645,0.14385150812064965
Q9Y255,219,0.0,0.0
Q8N8I0,201,0.21393034825870647,0.3283582089552239
A2RUS2,1198,0.07345575959933222,0.09348914858096828
Q13516,323,0.4582043343653251,0.34055727554179566
Q5EBM4,170,0.37058823529411766,0.28823529411764703
Q6PIJ6,1188,0.3686868686868687,0.08501683501683502
A0A1W2PR75,194,0.0,0.010309278350515464
O60783,128,0.0,0.2109375
Q8WWZ7,1642,0.04263093788063337,0.18635809987819732
Q16566,473,0.3107822410147992,0.1543340380549683
Q9H2D1,315,0.02857142857142857,0.04126984126984127
A3QJZ7,478,0.043933054393305436,0.16317991631799164
Q5VV41,709,0.2764456981664316,0.11847672778561354
Q92583,94,0.0,0.0
Q9HC23,129,0.046511627906976744,0.5503875968992248
Q8NGR6,318,0.0031446540880503146,0.03459119496855346
O00622,381,0.18635170603674542,0.1732283464566929
P04083,346,0.0,0.0
P01920,261,0.02681992337164751,0.0842911877394636
Q8TCX1,351,0.002849002849002849,0.07122507122507123
Q8WZ94,311,0.0,0.022508038585209004
Q96T59,188,0.5691489361702128,0.4308510638297872
P58182,307,0.0,0.009771986970684038
Q9H7E9,229,0.11353711790393013,0.519650655021834
P51608,486,0.411522633744856,0.4691358024691358
Q9BTK2,45,0.06666666666666667,0.9333333333333333
Q96KX1,117,0.0,0.3076923076923077
Q6XYQ8,523,0.2390057361376673,0.25430210325047803
Q12905,390,0.08461538461538462,0.08461538461538462
Q49AM1,385,0.07532467532467532,0.033766233766233764
B2RUZ4,78,0.08974358974358974,0.44871794871794873
P35637,526,0.6653992395437263,0.16920152091254753
Q6P9F0,684,0.47514619883040937,0.13304093567251463
A6NK02,468,0.0,0.07478632478632478
Q68CP4,663,0.138763197586727,0.08295625942684766
P01714,112,0.0,0.0
Q8TCE9,139,0.0,0.0
Q63ZY6,315,0.2126984126984127,0.07301587301587302
P52741,427,0.37236533957845436,0.03278688524590164
P47881,315,0.006349206349206349,0.12698412698412698
Q92621,2012,0.05715705765407555,0.21272365805168986
P42677,84,0.0,0.0
Q96A59,401,0.3690773067331671,0.2169576059850374
Q8N2H9,469,0.11087420042643924,0.09168443496801706
A0A0B4J1U6,114,0.0,0.0
P36537,528,0.0,0.005681818181818182
Q8WUY8,206,0.0,0.014563106796116505
P56181,108,0.17592592592592593,0.35185185185185186
O43281,561,0.5008912655971479,0.1746880570409982
Q9NUL3,570,0.22631578947368422,0.36140350877192984
Q14139,1066,0.03470919324577861,0.039399624765478425
P62857,69,0.0,0.0
Q9NUV7,552,0.09963768115942029,0.05434782608695652
Q9H649,340,0.008823529411764706,0.04411764705882353
Q5EB52,335,0.0,0.0
P10275,920,0.5510869565217391,0.11630434782608695
Q9UI46,699,0.1430615164520744,0.13876967095851217
O60739,113,0.008849557522123894,0.24778761061946902
A0A1B0GTD5,131,0.08396946564885496,0.24427480916030533
Q68DH5,695,0.13093525179856116,0.1237410071942446
Q8N9B5,988,0.35931174089068824,0.24392712550607287
P29083,439,0.24145785876993167,0.2505694760820046
P01762,117,0.0,0.017094017094017096
P46063,649,0.08628659476117104,0.0847457627118644
Q5VTH9,848,0.3231132075471698,0.18514150943396226
Q8TD86,181,0.07734806629834254,0.09944751381215469
P43631,304,0.13157894736842105,0.2631578947368421
Q9UBS0,482,0.24481327800829875,0.0975103734439834
Q8IUB3,73,0.0,0.0
Q8TAT2,258,0.2713178294573643,0.39147286821705424
Q14493,270,0.14444444444444443,0.5592592592592592
Q96KW2,1035,0.8570048309178744,0.13429951690821257
P51956,506,0.34980237154150196,0.17588932806324112
Q8NHB1,315,0.0031746031746031746,0.09206349206349207
Q96T68,719,0.3908205841446453,0.1168289290681502
Q9BW91,350,0.13428571428571429,0.03428571428571429
A0A0C4DH39,117,0.0,0.0
Q7RTM1,612,0.17973856209150327,0.1323529411764706
Q03014,270,0.2,0.6296296296296297
Q5MNV8,452,0.06415929203539823,0.035398230088495575
P35610,550,0.10909090909090909,0.08
O60603,784,0.008928571428571428,0.11224489795918367
Q5T871,98,0.29591836734693877,0.7040816326530612
Q5T4B2,595,0.05714285714285714,0.06890756302521009
Q96KT0,104,0.5096153846153846,0.49038461538461536
O15355,546,0.3241758241758242,0.16666666666666666
Q14773,271,0.11070110701107011,0.05904059040590406
P21291,193,0.15025906735751296,0.35233160621761656
Q5VVW2,1013,0.2033563672260612,0.18460019743336623
Q6PCB8,327,0.1712538226299694,0.14067278287461774
Q13797,1035,0.02705314009661836,0.07439613526570048
Q9NVV4,582,0.140893470790378,0.08762886597938144
Q06413,473,0.6025369978858351,0.23044397463002114
P43681,627,0.2727272727272727,0.11323763955342903
O15209,634,0.6498422712933754,0.11987381703470032
Q969M2,543,0.5377532228360957,0.08287292817679558
Q9Y6M1,599,0.14524207011686144,0.16026711185308848
O15400,261,0.12260536398467432,0.2950191570881226
Q8IZS8,1091,0.03299725022914757,0.13657195233730524
Q2WGJ8,235,0.14042553191489363,0.14042553191489363
P20138,364,0.18956043956043955,0.23901098901098902
Q9H0U3,335,0.0,0.0
Q8N8N7,351,0.0,0.005698005698005698
O00219,553,0.0162748643761302,0.045207956600361664
Q8IY45,258,0.003875968992248062,0.027131782945736434
O95343,332,0.37349397590361444,0.11144578313253012
P04406,335,0.0,0.0
Q9UHU1,43,0.0,0.0
Q9NVU0,708,0.12570621468926554,0.18785310734463276
Q9H0V1,697,0.00430416068866571,0.08464849354375897
A8MXK1,200,0.0,0.115
P09874,1014,0.07396449704142012,0.16074950690335305
Q5H8C1,2179,0.10004589261128959,0.12069756769160166
P53350,603,0.087893864013267,0.13432835820895522
Q8N5C1,309,0.045307443365695796,0.07119741100323625
Q96KR4,655,0.09312977099236641,0.11603053435114503
Q8TCZ2,262,0.366412213740458,0.6221374045801527
O95867,125,0.0,0.0
Q8NFZ0,1043,0.18216682646212848,0.058485139022051776
Q86VP3,889,0.37682789651293586,0.18110236220472442
K9M1U5,179,0.01675977653631285,0.19553072625698323
A0A1B0GWB2,263,0.30038022813688214,0.6159695817490495
O00744,389,0.09511568123393316,0.14395886889460155
Q9Y585,309,0.0,0.02912621359223301
P05204,90,0.0,0.9888888888888889
Q9H213,219,0.1187214611872146,0.5388127853881278
Q86T90,577,0.48700173310225303,0.28942807625649913
Q5T7V8,369,0.3333333333333333,0.26558265582655827
Q8WZ19,329,0.17933130699088146,0.1580547112462006
Q8NGR4,320,0.0,0.0875
Q16696,494,0.0,0.0
Q5SWA1,713,0.6269284712482468,0.25666199158485276
Q8IW40,242,0.05785123966942149,0.2892561983471074
Q5TCQ9,1481,0.45442268737339636,0.15935178933153274
Q8N2M8,674,0.44510385756676557,0.23293768545994065
P20396,242,0.17768595041322313,0.78099173553719
Q6NYC1,403,0.1513647642679901,0.052109181141439205
Q7Z7N9,219,0.0593607305936073,0.1415525114155251
I1YAP6,450,0.04666666666666667,0.18666666666666668
Q92730,232,0.13793103448275862,0.11206896551724138
Q8WVN6,248,0.18548387096774194,0.22580645161290322
P04114,4563,0.029366644751260135,0.2522463291694061
A6NNL0,878,0.7403189066059226,0.17084282460136674
P0CG21,123,0.0,0.0
A6NH52,213,0.09389671361502347,0.23943661971830985
P62888,115,0.0,0.06086956521739131
P07437,444,0.0,0.02252252252252252
Q8IZE3,742,0.38544474393531,0.07277628032345014
P05015,189,0.0,0.15343915343915343
P0CI25,452,0.024336283185840708,0.16150442477876106
O15034,1052,0.3811787072243346,0.1682509505703422
Q9P253,973,0.02672147995889003,0.15416238437821173
P36268,569,0.0,0.012302284710017574
Q9Y4H4,160,0.11875,0.25
P17600,705,0.40709219858156026,0.14468085106382977
O94769,699,0.3133047210300429,0.0815450643776824
P04637,393,0.2748091603053435,0.21882951653944022
Q96LP6,360,0.7611111111111111,0.2388888888888889
P78385,493,0.3103448275862069,0.13184584178498987
Q9Y613,1164,0.3015463917525773,0.17783505154639176
Q86UT8,332,0.13855421686746988,0.3704819277108434
A2A3L6,582,0.29553264604810997,0.06701030927835051
Q8NE63,616,0.362012987012987,0.05844155844155844
Q56UN5,1328,0.7560240963855421,0.06852409638554217
Q9UBE0,346,0.002890173410404624,0.12427745664739884
Q9UPT9,525,0.03619047619047619,0.10666666666666667
P60006,121,0.05785123966942149,0.5702479338842975
Q9NRN9,209,0.0,0.0
Q8N608,796,0.022613065326633167,0.031407035175879394
A0PK00,339,0.0,0.0058997050147492625
Q8TAQ2,1214,0.4209225700164745,0.1787479406919275
Q15758,541,0.15157116451016636,0.11460258780036968
O75145,1194,0.3257956448911223,0.1624790619765494
Q8TB37,319,0.11285266457680251,0.0438871473354232
Q86V85,440,0.03409090909090909,0.25
Q9NSI8,373,0.34048257372654156,0.39946380697050937
Q9H7B7,122,0.3524590163934426,0.6475409836065574
Q9BQI6,1058,0.23062381852551986,0.15973534971644612
O60890,802,0.2593516209476309,0.08728179551122195
Q16560,246,0.2886178861788618,0.0975609756097561
P17021,662,0.20694864048338368,0.08157099697885196
